Round,HomeTeam,AwayTeam,Home01_No,Home01_Name,Home02_No,Home02_Name,Home03_No,Home03_Name,Home04_No,Home04_Name,Home05_No,Home05_Name,Home06_No,Home06_Name,Home07_No,Home07_Name,Home08_No,Home08_Name,Home09_No,Home09_Name,Home10_No,Home10_Name,Home11_No,Home11_Name,Away01_No,Away01_Name,Away02_No,Away02_Name,Away03_No,Away03_Name,Away04_No,Away04_Name,Away05_No,Away05_Name,Away06_No,Away06_Name,Away07_No,Away07_Name,Away08_No,Away08_Name,Away09_No,Away09_Name,Away10_No,Away10_Name,Away11_No,Away11_Name
11,Brighton & Hove Albion,Newcastle United,1,Robert Sánchez,34,Joel Veltman,24,Shane Duffy,5,Lewis Dunk,3,Marc Cucurella,8,Yves Bissouma,2,Tariq Lamptey,12,Enock Mwepu,14,Adam Lallana,20,Solly March,11,Leandro Trossard,9,Callum Wilson,10,Allan Saint-Maximin,8,Jonjo Shelvey,14,Isaac Hayden,24,Miguel Almiron,11,Matt Ritchie,2,Ciaran Clark,6,Jamaal Lascelles,17,Emil Krafth,23,Jacob Murphy,26,Karl Darlow
11,Arsenal,Watford,32,Aaron Ramsdale,18,Takehiro Tomiyasu,4,Ben White,6,Gabriel,20,Nuno Tavares,23,Albert Sambi Lokonga,15,Ainsley Maitland-Niles,7,Bukayo Saka,9,Alexandre Lacazette,10,Emile Smith Rowe,14,Pierre-Emerick Aubameyang,7,Joshua King,25,Emmanuel Dennis,18,Ozan Tufan,33,Juraj Kucka,23,Ismaila Sarr,19,Moussa Sissoko,3,Danny Rose,13,Nicolas N'Koulou,15,Craig Cathcart,21,Kiko,1,Ben Foster
11,Everton,Tottenham Hotspur,1,Jordan Pickford,23,Seamus Coleman,22,Ben Godfrey,5,Michael Keane,12,Lucas Digne,24,Anthony Gordon,8,Fabian Delph,6,Allan,11,Demarai Gray,14,Andros Townsend,7,Richarlison,10,Harry Kane,7,Heung-Min Son,27,Lucas Moura,3,Sergio Reguilon,29,Oliver Skipp,5,Pierre-Emile Højbjerg,12,Emerson Royal,33,Ben Davies,15,Eric Dier,4,Cristian Romero,1,Hugo Lloris
11,Leeds United,Leicester City,1,Illan Meslier,15,Stuart Dallas,14,Diego Llorente,6,Liam Cooper,21,Pascal Struijk,23,Kalvin Phillips,10,Raphinha,4,Adam Forshaw,19,Rodrigo,22,Jack Harrison,20,Daniel James,7,Harvey Barnes,9,Jamie Vardy,37,Ademola Lookman,25,Wilfred Ndidi,42,Boubakary Soumaré,8,Youri Tielemans,27,Timothy Castagne,6,Jonny Evans,4,Caglar Söyüncü,21,Ricardo Pereira,1,Kasper Schmeichel
11,West Ham United,Liverpool,1,Lukasz Fabianski,31,Ben Johnson,4,Kurt Zouma,21,Angelo Ogbonna,3,Aaron Cresswell,28,Tomas Soucek,41,Declan Rice,20,Jarrod Bowen,8,Pablo Fornals,22,Said Benrahma,9,Michail Antonio,10,Sadio Mané,20,Diogo Jota,11,Mohamed Salah,15,Alex Oxlade-Chamberlain,3,Fabinho,14,Jordan Henderson,26,Andrew Robertson,4,Virgil van Dijk,32,Joel Matip,66,Trent Alexander-Arnold,1,Alisson Becker
12,Leicester City,Chelsea,1,Kasper Schmeichel,18,Daniel Amartey,6,Jonny Evans,4,Caglar Söyüncü,11,Marc Albrighton,25,Wilfred Ndidi,42,Boubakary Soumaré,27,Timothy Castagne,37,Ademola Lookman,7,Harvey Barnes,9,Jamie Vardy,29,Kai Havertz,20,Callum Hudson-Odoi,19,Mason Mount,21,Ben Chilwell,5,Jorginho,7,N'Golo Kanté,24,Reece James,2,Antonio Rüdiger,6,Thiago Silva,14,Trevoh Chalobah,16,Edouard Mendy
12,Aston Villa,Brighton & Hove Albion,1,Emiliano Martinez,2,Matty Cash,4,Ezri Konsa,5,Tyrone Mings,3,Matt Targett,7,John McGinn,19,Marvelous Nakamba,41,Jacob Ramsey,10,Emiliano Buendia,20,Danny Ings,11,Ollie Watkins,11,Leandro Trossard,14,Adam Lallana,3,Marc Cucurella,15,Jakub Moder,8,Yves Bissouma,13,Pascal Gross,2,Tariq Lamptey,5,Lewis Dunk,24,Shane Duffy,4,Adam Webster,23,Jason Steele
12,Burnley,Crystal Palace,1,Nick Pope,2,Matthew Lowton,5,James Tarkowski,6,Ben Mee,3,Charlie Taylor,7,Johann Berg Gudmundsson,18,Ashley Westwood,8,Josh Brownhill,11,Dwight McNeil,20,Maxwel Cornet,9,Chris Wood,11,Wilfried Zaha,20,Christian Benteke,9,Jordan Ayew,8,Cheikhou Kouyaté,4,Luka Milivojevic,23,Conor Gallagher,3,Tyrick Mitchell,6,Marc Guehi,16,Joachim Andersen,2,Joel Ward,13,Vicente Guaita
12,Newcastle United,Brentford,26,Karl Darlow,5,Fabian Schär,6,Jamaal Lascelles,2,Ciaran Clark,23,Jacob Murphy,28,Joseph Willock,8,Jonjo Shelvey,11,Matt Ritchie,7,Joelinton,9,Callum Wilson,10,Allan Saint-Maximin,14,Saman Ghoddos,17,Ivan Toney,19,Bryan Mbeumo,3,Rico Henry,6,Christian Nørgaard,27,Vitaly Janelt,7,Sergi Canos,5,Ethan Pinnock,18,Pontus Jansson,30,Mads Roerslev,40,Álvaro Fernández
12,Norwich City,Southampton,1,Tim Krul,2,Max Aarons,5,Grant Hanley,4,Ben Gibson,21,Brandon Williams,8,Billy Gilmour,16,Mathias Normann,23,Kenny McLean,17,Milot Rashica,22,Teemu Pukki,14,Todd Cantwell,10,Che Adams,9,Adam Armstrong,24,Mohamed Elyounoussi,6,Oriol Romeu,8,James Ward-Prowse,27,Ibrahima Diallo,2,Kyle Walker-Peters,22,Mohammed Salisu,35,Jan Bednarek,21,Valentino Livramento,1,Alex McCarthy
12,Watford,Manchester United,1,Ben Foster,21,Kiko,15,Craig Cathcart,13,Nicolas N'Koulou,11,Adam Masina,19,Moussa Sissoko,23,Ismaila Sarr,6,Imran Louza,8,Tom Cleverley,25,Emmanuel Dennis,7,Joshua King,7,Cristiano Ronaldo,10,Marcus Rashford,18,Bruno Fernandes,25,Jadon Sancho,31,Nemanja Matic,39,Scott McTominay,23,Luke Shaw,5,Harry Maguire,2,Victor Nilsson Lindelöf,29,Aaron Wan-Bissaka,1,David De Gea
12,Wolverhampton Wanderers,West Ham United,1,José Sá,23,Max Kilman,16,Conor Coady,27,Romain Saiss,22,Nélson Semedo,8,Ruben Neves,28,Joao Moutinho,3,Rayan Ait Nouri,10,Daniel Podence,26,Hee-Chan Hwang,9,Raul Jiménez,9,Michail Antonio,8,Pablo Fornals,22,Said Benrahma,20,Jarrod Bowen,41,Declan Rice,28,Tomas Soucek,3,Aaron Cresswell,4,Kurt Zouma,15,Craig Dawson,31,Ben Johnson,1,Lukasz Fabianski
12,Liverpool,Arsenal,1,Alisson Becker,66,Trent Alexander-Arnold,32,Joel Matip,4,Virgil van Dijk,21,Konstantinos Tsimikas,15,Alex Oxlade-Chamberlain,3,Fabinho,6,Thiago Alcántara,11,Mohamed Salah,20,Diogo Jota,10,Sadio Mané,14,Pierre-Emerick Aubameyang,9,Alexandre Lacazette,10,Emile Smith Rowe,23,Albert Sambi Lokonga,5,Thomas Partey,7,Bukayo Saka,20,Nuno Tavares,6,Gabriel,4,Ben White,18,Takehiro Tomiyasu,32,Aaron Ramsdale
12,Manchester City,Everton,31,Ederson Moraes,2,Kyle Walker,5,John Stones,14,Aymeric Laporte,27,Joao Cancelo,20,Bernardo Silva,16,Rodri,8,Ilkay Gündogan,7,Raheem Sterling,80,Cole Palmer,47,Phil Foden,7,Richarlison,14,Andros Townsend,11,Demarai Gray,6,Allan,8,Fabian Delph,24,Anthony Gordon,12,Lucas Digne,5,Michael Keane,22,Ben Godfrey,23,Seamus Coleman,1,Jordan Pickford
12,Tottenham Hotspur,Leeds United,1,Hugo Lloris,25,Japhet Tanganga,15,Eric Dier,33,Ben Davies,12,Emerson Royal,5,Pierre-Emile Højbjerg,8,Harry Winks,3,Sergio Reguilon,27,Lucas Moura,7,Heung-Min Son,10,Harry Kane,30,Joe Gelhardt,22,Jack Harrison,43,Mateusz Klich,20,Daniel James,15,Stuart Dallas,4,Adam Forshaw,21,Pascal Struijk,6,Liam Cooper,23,Kalvin Phillips,14,Diego Llorente,1,Illan Meslier
13,Arsenal,Newcastle United,32,Aaron Ramsdale,18,Takehiro Tomiyasu,4,Ben White,6,Gabriel,20,Nuno Tavares,5,Thomas Partey,23,Albert Sambi Lokonga,7,Bukayo Saka,8,Martin Ødegaard,10,Emile Smith Rowe,14,Pierre-Emerick Aubameyang,7,Joelinton,9,Callum Wilson,10,Allan Saint-Maximin,28,Joseph Willock,8,Jonjo Shelvey,21,Ryan Fraser,11,Matt Ritchie,5,Fabian Schär,6,Jamaal Lascelles,17,Emil Krafth,1,Martin Dubravka
13,Crystal Palace,Aston Villa,13,Vicente Guaita,2,Joel Ward,5,James Tomkins,6,Marc Guehi,3,Tyrick Mitchell,23,Conor Gallagher,4,Luka Milivojevic,8,Cheikhou Kouyaté,7,Michael Olise,20,Christian Benteke,11,Wilfried Zaha,11,Ollie Watkins,18,Ashley Young,41,Jacob Ramsey,31,Leon Bailey,19,Marvelous Nakamba,7,John McGinn,3,Matt Targett,5,Tyrone Mings,4,Ezri Konsa,2,Matty Cash,1,Emiliano Martinez
13,Liverpool,Southampton,1,Alisson Becker,66,Trent Alexander-Arnold,5,Ibrahima Konaté,4,Virgil van Dijk,26,Andrew Robertson,14,Jordan Henderson,3,Fabinho,6,Thiago Alcántara,11,Mohamed Salah,20,Diogo Jota,10,Sadio Mané,9,Adam Armstrong,10,Che Adams,18,Armando Broja,15,Romain Perraud,6,Oriol Romeu,8,James Ward-Prowse,21,Valentino Livramento,22,Mohammed Salisu,4,Lyanco,35,Jan Bednarek,1,Alex McCarthy
13,Norwich City,Wolverhampton Wanderers,1,Tim Krul,2,Max Aarons,5,Grant Hanley,4,Ben Gibson,21,Brandon Williams,8,Billy Gilmour,16,Mathias Normann,23,Kenny McLean,24,Joshua Sargent,22,Teemu Pukki,17,Milot Rashica,26,Hee-Chan Hwang,9,Raul Jiménez,11,Trincao,3,Rayan Ait Nouri,28,Joao Moutinho,8,Ruben Neves,22,Nélson Semedo,27,Romain Saiss,16,Conor Coady,23,Max Kilman,1,José Sá
13,Brighton & Hove Albion,Leeds United,1,Robert Sánchez,34,Joel Veltman,4,Adam Webster,5,Lewis Dunk,3,Marc Cucurella,13,Pascal Gross,8,Yves Bissouma,2,Tariq Lamptey,15,Jakub Moder,11,Leandro Trossard,9,Neal Maupay,20,Daniel James,22,Jack Harrison,4,Adam Forshaw,19,Rodrigo,10,Raphinha,23,Kalvin Phillips,3,Junior Firpo,6,Liam Cooper,14,Diego Llorente,15,Stuart Dallas,1,Illan Meslier
13,Brentford,Everton,40,Álvaro Fernández,4,Charlie Goode,18,Pontus Jansson,5,Ethan Pinnock,7,Sergi Canos,15,Frank Onyeka,6,Christian Nørgaard,27,Vitaly Janelt,3,Rico Henry,17,Ivan Toney,19,Bryan Mbeumo,33,José Salomon Rondon,17,Alex Iwobi,24,Anthony Gordon,6,Allan,16,Abdoulaye Doucouré,14,Andros Townsend,12,Lucas Digne,5,Michael Keane,22,Ben Godfrey,23,Seamus Coleman,1,Jordan Pickford
13,Leicester City,Watford,1,Kasper Schmeichel,27,Timothy Castagne,6,Jonny Evans,4,Caglar Söyüncü,33,Luke Thomas,42,Boubakary Soumaré,25,Wilfred Ndidi,37,Ademola Lookman,10,James Maddison,7,Harvey Barnes,9,Jamie Vardy,7,Joshua King,25,Emmanuel Dennis,19,Moussa Sissoko,8,Tom Cleverley,29,Juan Hernández,6,Imran Louza,11,Adam Masina,5,William Troost-Ekong,15,Craig Cathcart,21,Kiko,26,Daniel Bachmann
13,Manchester City,West Ham United,31,Ederson Moraes,2,Kyle Walker,3,Ruben Dias,14,Aymeric Laporte,27,Joao Cancelo,8,Ilkay Gündogan,16,Rodri,20,Bernardo Silva,9,Gabriel Jesus,26,Riyad Mahrez,7,Raheem Sterling,9,Michail Antonio,22,Said Benrahma,8,Pablo Fornals,26,Arthur Masuaku,41,Declan Rice,28,Tomas Soucek,31,Ben Johnson,3,Aaron Cresswell,4,Kurt Zouma,15,Craig Dawson,1,Lukasz Fabianski
13,Chelsea,Manchester United,16,Edouard Mendy,14,Trevoh Chalobah,6,Thiago Silva,2,Antonio Rüdiger,24,Reece James,12,Ruben Loftus-Cheek,5,Jorginho,3,Marcos Alonso,22,Hakim Ziyech,20,Callum Hudson-Odoi,11,Timo Werner,10,Marcus Rashford,25,Jadon Sancho,18,Bruno Fernandes,17,Fred,31,Nemanja Matic,39,Scott McTominay,27,Alex Telles,3,Eric Bailly,2,Victor Nilsson Lindelöf,29,Aaron Wan-Bissaka,1,David De Gea
13,Burnley,Tottenham Hotspur,1,Nick Pope,14,Connor Roberts,5,James Tarkowski,6,Ben Mee,23,Erik Pieters,17,Aaron Lennon,8,Josh Brownhill,4,Jack Cork,11,Dwight McNeil,9,Wout Weghorst,19,Jay Rodriguez,10,Harry Kane,7,Heung-Min Son,21,Dejan Kulusevski,19,Ryan Sessegnon,30,Rodrigo Bentancur,5,Pierre-Emile Højbjerg,12,Emerson Royal,33,Ben Davies,15,Eric Dier,4,Cristian Romero,1,Hugo Lloris
14,Newcastle United,Norwich City,1,Martin Dubravka,19,Javier Manquillo,5,Fabian Schär,2,Ciaran Clark,12,Jamal Lewis,21,Ryan Fraser,8,Jonjo Shelvey,28,Joseph Willock,10,Allan Saint-Maximin,9,Callum Wilson,7,Joelinton,22,Teemu Pukki,18,Christos Tzolis,23,Kenny McLean,8,Billy Gilmour,24,Joshua Sargent,7,Lukas Rupp,21,Brandon Williams,4,Ben Gibson,5,Grant Hanley,2,Max Aarons,1,Tim Krul
14,Leeds United,Crystal Palace,1,Illan Meslier,15,Stuart Dallas,14,Diego Llorente,6,Liam Cooper,21,Pascal Struijk,23,Kalvin Phillips,10,Raphinha,4,Adam Forshaw,43,Mateusz Klich,20,Daniel James,11,Tyler Roberts,22,Odsonne Edouard,11,Wilfried Zaha,9,Jordan Ayew,23,Conor Gallagher,8,Cheikhou Kouyaté,15,Jeffrey Schlupp,3,Tyrick Mitchell,6,Marc Guehi,5,James Tomkins,2,Joel Ward,13,Vicente Guaita
14,Southampton,Leicester City,1,Alex McCarthy,21,Valentino Livramento,35,Jan Bednarek,22,Mohammed Salisu,2,Kyle Walker-Peters,23,Nathan Tella,8,James Ward-Prowse,6,Oriol Romeu,11,Nathan Redmond,9,Adam Armstrong,10,Che Adams,9,Jamie Vardy,7,Harvey Barnes,10,James Maddison,37,Ademola Lookman,25,Wilfred Ndidi,42,Boubakary Soumaré,33,Luke Thomas,4,Caglar Söyüncü,6,Jonny Evans,27,Timothy Castagne,1,Kasper Schmeichel
14,Watford,Chelsea,26,Daniel Bachmann,21,Kiko,5,William Troost-Ekong,15,Craig Cathcart,11,Adam Masina,6,Imran Louza,25,Emmanuel Dennis,8,Tom Cleverley,19,Moussa Sissoko,10,Joao Pedro,7,Joshua King,29,Kai Havertz,10,Christian Pulisic,19,Mason Mount,3,Marcos Alonso,17,Saul Niguez,12,Ruben Loftus-Cheek,28,César Azpilicueta,2,Antonio Rüdiger,4,Andreas Christensen,14,Trevoh Chalobah,16,Edouard Mendy
14,West Ham United,Brighton & Hove Albion,1,Lukasz Fabianski,5,Vladimir Coufal,15,Craig Dawson,4,Kurt Zouma,31,Ben Johnson,28,Tomas Soucek,41,Declan Rice,20,Jarrod Bowen,8,Pablo Fornals,22,Said Benrahma,9,Michail Antonio,9,Neal Maupay,11,Leandro Trossard,14,Adam Lallana,60,Jeremy Sarmiento,15,Jakub Moder,8,Yves Bissouma,3,Marc Cucurella,5,Lewis Dunk,4,Adam Webster,34,Joel Veltman,1,Robert Sánchez
14,Wolverhampton Wanderers,Burnley,1,José Sá,23,Max Kilman,16,Conor Coady,27,Romain Saiss,22,Nélson Semedo,32,Leander Dendoncker,28,Joao Moutinho,3,Rayan Ait Nouri,37,Adama Traoré,26,Hee-Chan Hwang,9,Raul Jiménez,20,Maxwel Cornet,9,Chris Wood,11,Dwight McNeil,4,Jack Cork,8,Josh Brownhill,7,Johann Berg Gudmundsson,3,Charlie Taylor,6,Ben Mee,22,Nathan Collins,2,Matthew Lowton,1,Nick Pope
14,Aston Villa,Manchester City,1,Emiliano Martinez,2,Matty Cash,4,Ezri Konsa,5,Tyrone Mings,3,Matt Targett,7,John McGinn,19,Marvelous Nakamba,6,Douglas Luiz,31,Leon Bailey,10,Emiliano Buendia,11,Ollie Watkins,9,Gabriel Jesus,7,Raheem Sterling,20,Bernardo Silva,26,Riyad Mahrez,16,Rodri,25,Fernandinho,11,Oleksandr Zinchenko,6,Nathan Aké,3,Ruben Dias,27,Joao Cancelo,31,Ederson Moraes
14,Everton,Liverpool,1,Jordan Pickford,23,Seamus Coleman,22,Ben Godfrey,5,Michael Keane,12,Lucas Digne,14,Andros Townsend,16,Abdoulaye Doucouré,6,Allan,11,Demarai Gray,7,Richarlison,33,José Salomon Rondon,10,Sadio Mané,20,Diogo Jota,11,Mohamed Salah,6,Thiago Alcántara,3,Fabinho,14,Jordan Henderson,26,Andrew Robertson,4,Virgil van Dijk,32,Joel Matip,66,Trent Alexander-Arnold,1,Alisson Becker
14,Tottenham Hotspur,Brentford,1,Hugo Lloris,6,Davinson Sánchez,15,Eric Dier,33,Ben Davies,12,Emerson Royal,29,Oliver Skipp,5,Pierre-Emile Højbjerg,3,Sergio Reguilon,27,Lucas Moura,7,Heung-Min Son,10,Harry Kane,19,Bryan Mbeumo,17,Ivan Toney,3,Rico Henry,27,Vitaly Janelt,6,Christian Nørgaard,15,Frank Onyeka,7,Sergi Canos,5,Ethan Pinnock,18,Pontus Jansson,4,Charlie Goode,40,Álvaro Fernández
14,Manchester United,Arsenal,1,David De Gea,20,Diogo Dalot,2,Victor Nilsson Lindelöf,5,Harry Maguire,27,Alex Telles,39,Scott McTominay,17,Fred,10,Marcus Rashford,18,Bruno Fernandes,25,Jadon Sancho,7,Cristiano Ronaldo,14,Pierre-Emerick Aubameyang,10,Emile Smith Rowe,8,Martin Ødegaard,35,Gabriel Martinelli,5,Thomas Partey,25,Mohamed Elneny,20,Nuno Tavares,6,Gabriel,4,Ben White,18,Takehiro Tomiyasu,32,Aaron Ramsdale
15,West Ham United,Chelsea,1,Lukasz Fabianski,15,Craig Dawson,4,Kurt Zouma,23,Issa Diop,5,Vladimir Coufal,28,Tomas Soucek,41,Declan Rice,31,Ben Johnson,20,Jarrod Bowen,10,Manuel Lanzini,9,Michail Antonio,29,Kai Havertz,19,Mason Mount,22,Hakim Ziyech,3,Marcos Alonso,5,Jorginho,12,Ruben Loftus-Cheek,24,Reece James,2,Antonio Rüdiger,6,Thiago Silva,4,Andreas Christensen,16,Edouard Mendy
15,Newcastle United,Burnley,1,Martin Dubravka,19,Javier Manquillo,5,Fabian Schär,6,Jamaal Lascelles,12,Jamal Lewis,8,Jonjo Shelvey,28,Joseph Willock,24,Miguel Almiron,7,Joelinton,10,Allan Saint-Maximin,9,Callum Wilson,20,Maxwel Cornet,9,Chris Wood,11,Dwight McNeil,8,Josh Brownhill,18,Ashley Westwood,7,Johann Berg Gudmundsson,3,Charlie Taylor,5,James Tarkowski,22,Nathan Collins,2,Matthew Lowton,1,Nick Pope
15,Southampton,Brighton & Hove Albion,1,Alex McCarthy,21,Valentino Livramento,4,Lyanco,22,Mohammed Salisu,2,Kyle Walker-Peters,11,Nathan Redmond,8,James Ward-Prowse,6,Oriol Romeu,23,Nathan Tella,10,Che Adams,18,Armando Broja,9,Neal Maupay,11,Leandro Trossard,3,Marc Cucurella,12,Enock Mwepu,8,Yves Bissouma,13,Pascal Gross,2,Tariq Lamptey,33,Daniel Burn,24,Shane Duffy,34,Joel Veltman,1,Robert Sánchez
15,Wolverhampton Wanderers,Liverpool,1,José Sá,23,Max Kilman,16,Conor Coady,27,Romain Saiss,22,Nélson Semedo,32,Leander Dendoncker,8,Ruben Neves,3,Rayan Ait Nouri,37,Adama Traoré,9,Raul Jiménez,26,Hee-Chan Hwang,10,Sadio Mané,20,Diogo Jota,11,Mohamed Salah,6,Thiago Alcántara,3,Fabinho,14,Jordan Henderson,26,Andrew Robertson,4,Virgil van Dijk,32,Joel Matip,66,Trent Alexander-Arnold,1,Alisson Becker
15,Watford,Manchester City,26,Daniel Bachmann,21,Kiko,5,William Troost-Ekong,15,Craig Cathcart,3,Danny Rose,6,Imran Louza,25,Emmanuel Dennis,8,Tom Cleverley,19,Moussa Sissoko,10,Joao Pedro,7,Joshua King,47,Phil Foden,10,Jack Grealish,7,Raheem Sterling,8,Ilkay Gündogan,16,Rodri,20,Bernardo Silva,27,Joao Cancelo,14,Aymeric Laporte,3,Ruben Dias,2,Kyle Walker,31,Ederson Moraes
15,Leeds United,Brentford,1,Illan Meslier,2,Luke Ayling,14,Diego Llorente,6,Liam Cooper,3,Junior Firpo,4,Adam Forshaw,23,Kalvin Phillips,10,Raphinha,15,Stuart Dallas,20,Daniel James,11,Tyler Roberts,19,Bryan Mbeumo,7,Sergi Canos,3,Rico Henry,27,Vitaly Janelt,6,Christian Nørgaard,26,Shandon Baptiste,30,Mads Roerslev,5,Ethan Pinnock,18,Pontus Jansson,4,Charlie Goode,40,Álvaro Fernández
15,Manchester United,Crystal Palace,1,David De Gea,20,Diogo Dalot,2,Victor Nilsson Lindelöf,5,Harry Maguire,27,Alex Telles,39,Scott McTominay,17,Fred,10,Marcus Rashford,18,Bruno Fernandes,25,Jadon Sancho,7,Cristiano Ronaldo,11,Wilfried Zaha,20,Christian Benteke,9,Jordan Ayew,23,Conor Gallagher,8,Cheikhou Kouyaté,15,Jeffrey Schlupp,3,Tyrick Mitchell,6,Marc Guehi,5,James Tomkins,17,Nathaniel Clyne,13,Vicente Guaita
15,Tottenham Hotspur,Norwich City,1,Hugo Lloris,6,Davinson Sánchez,15,Eric Dier,33,Ben Davies,25,Japhet Tanganga,29,Oliver Skipp,5,Pierre-Emile Højbjerg,3,Sergio Reguilon,27,Lucas Moura,7,Heung-Min Son,10,Harry Kane,22,Teemu Pukki,35,Adam Idah,23,Kenny McLean,8,Billy Gilmour,20,Pierre Lees-Melou,21,Brandon Williams,4,Ben Gibson,5,Grant Hanley,44,Andrew Omobamidele,2,Max Aarons,1,Tim Krul
15,Aston Villa,Leicester City,1,Emiliano Martinez,2,Matty Cash,4,Ezri Konsa,5,Tyrone Mings,18,Ashley Young,19,Marvelous Nakamba,6,Douglas Luiz,7,John McGinn,41,Jacob Ramsey,10,Emiliano Buendia,11,Ollie Watkins,29,Patson Daka,7,Harvey Barnes,10,James Maddison,37,Ademola Lookman,25,Wilfred Ndidi,22,Kiernan Dewsbury-Hall,33,Luke Thomas,4,Caglar Söyüncü,6,Jonny Evans,27,Timothy Castagne,1,Kasper Schmeichel
15,Everton,Arsenal,1,Jordan Pickford,23,Seamus Coleman,13,Yerry Mina,5,Michael Keane,22,Ben Godfrey,24,Anthony Gordon,16,Abdoulaye Doucouré,6,Allan,11,Demarai Gray,14,Andros Townsend,7,Richarlison,9,Alexandre Lacazette,35,Gabriel Martinelli,8,Martin Ødegaard,7,Bukayo Saka,34,Granit Xhaka,5,Thomas Partey,3,Kieran Tierney,6,Gabriel,4,Ben White,18,Takehiro Tomiyasu,32,Aaron Ramsdale
16,Brentford,Watford,40,Álvaro Fernández,4,Charlie Goode,18,Pontus Jansson,27,Vitaly Janelt,30,Mads Roerslev,26,Shandon Baptiste,6,Christian Nørgaard,8,Mathias Jensen,3,Rico Henry,19,Bryan Mbeumo,11,Yoane Wissa,25,Emmanuel Dennis,7,Joshua King,19,Moussa Sissoko,8,Tom Cleverley,29,Juan Hernández,33,Juraj Kucka,2,Jeremy Ngakia,15,Craig Cathcart,5,William Troost-Ekong,21,Kiko,26,Daniel Bachmann
16,Manchester City,Wolverhampton Wanderers,31,Ederson Moraes,27,Joao Cancelo,3,Ruben Dias,14,Aymeric Laporte,11,Oleksandr Zinchenko,8,Ilkay Gündogan,16,Rodri,20,Bernardo Silva,9,Gabriel Jesus,7,Raheem Sterling,10,Jack Grealish,9,Raul Jiménez,37,Adama Traoré,3,Rayan Ait Nouri,28,Joao Moutinho,8,Ruben Neves,32,Leander Dendoncker,22,Nélson Semedo,27,Romain Saiss,16,Conor Coady,23,Max Kilman,1,José Sá
16,Arsenal,Southampton,32,Aaron Ramsdale,18,Takehiro Tomiyasu,4,Ben White,6,Gabriel,3,Kieran Tierney,5,Thomas Partey,34,Granit Xhaka,7,Bukayo Saka,8,Martin Ødegaard,35,Gabriel Martinelli,9,Alexandre Lacazette,9,Adam Armstrong,18,Armando Broja,23,Nathan Tella,8,James Ward-Prowse,27,Ibrahima Diallo,11,Nathan Redmond,2,Kyle Walker-Peters,35,Jan Bednarek,5,Jack Stephens,21,Valentino Livramento,13,Wilfredo Caballero
16,Chelsea,Leeds United,16,Edouard Mendy,28,César Azpilicueta,6,Thiago Silva,2,Antonio Rüdiger,24,Reece James,12,Ruben Loftus-Cheek,5,Jorginho,3,Marcos Alonso,19,Mason Mount,11,Timo Werner,29,Kai Havertz,20,Daniel James,10,Raphinha,11,Tyler Roberts,22,Jack Harrison,4,Adam Forshaw,46,Jamie Shackleton,3,Junior Firpo,14,Diego Llorente,2,Luke Ayling,15,Stuart Dallas,1,Illan Meslier
16,Liverpool,Aston Villa,1,Alisson Becker,66,Trent Alexander-Arnold,32,Joel Matip,4,Virgil van Dijk,26,Andrew Robertson,14,Jordan Henderson,3,Fabinho,6,Thiago Alcántara,11,Mohamed Salah,15,Alex Oxlade-Chamberlain,10,Sadio Mané,18,Ashley Young,11,Ollie Watkins,41,Jacob Ramsey,6,Douglas Luiz,19,Marvelous Nakamba,7,John McGinn,3,Matt Targett,5,Tyrone Mings,4,Ezri Konsa,2,Matty Cash,1,Emiliano Martinez
16,Norwich City,Manchester United,1,Tim Krul,2,Max Aarons,5,Grant Hanley,15,Ozan Kabak,30,Dimitrios Giannoulis,7,Lukas Rupp,8,Billy Gilmour,23,Kenny McLean,24,Joshua Sargent,11,Przemyslaw Placheta,22,Teemu Pukki,10,Marcus Rashford,7,Cristiano Ronaldo,18,Bruno Fernandes,25,Jadon Sancho,17,Fred,39,Scott McTominay,27,Alex Telles,5,Harry Maguire,2,Victor Nilsson Lindelöf,20,Diogo Dalot,1,David De Gea
16,Burnley,West Ham United,1,Nick Pope,2,Matthew Lowton,5,James Tarkowski,6,Ben Mee,3,Charlie Taylor,7,Johann Berg Gudmundsson,18,Ashley Westwood,4,Jack Cork,11,Dwight McNeil,9,Chris Wood,19,Jay Rodriguez,9,Michail Antonio,22,Said Benrahma,10,Manuel Lanzini,20,Jarrod Bowen,41,Declan Rice,28,Tomas Soucek,26,Arthur Masuaku,23,Issa Diop,15,Craig Dawson,5,Vladimir Coufal,1,Lukasz Fabianski
16,Leicester City,Newcastle United,1,Kasper Schmeichel,27,Timothy Castagne,6,Jonny Evans,4,Caglar Söyüncü,33,Luke Thomas,25,Wilfred Ndidi,10,James Maddison,8,Youri Tielemans,22,Kiernan Dewsbury-Hall,7,Harvey Barnes,29,Patson Daka,9,Callum Wilson,7,Joelinton,10,Allan Saint-Maximin,28,Joseph Willock,8,Jonjo Shelvey,24,Miguel Almiron,12,Jamal Lewis,6,Jamaal Lascelles,5,Fabian Schär,19,Javier Manquillo,1,Martin Dubravka
