Round,HomeTeam,AwayTeam,Home01_No,Home01_Name,Home02_No,Home02_Name,Home03_No,Home03_Name,Home04_No,Home04_Name,Home05_No,Home05_Name,Home06_No,Home06_Name,Home07_No,Home07_Name,Home08_No,Home08_Name,Home09_No,Home09_Name,Home10_No,Home10_Name,Home11_No,Home11_Name,Away01_No,Away01_Name,Away02_No,Away02_Name,Away03_No,Away03_Name,Away04_No,Away04_Name,Away05_No,Away05_Name,Away06_No,Away06_Name,Away07_No,Away07_Name,Away08_No,Away08_Name,Away09_No,Away09_Name,Away10_No,Away10_Name,Away11_No,Away11_Name
11,Sheffield United,Leicester City,1,Aaron Ramsdale,6,Chris Basham,12,John Egan,29,Kean Bryan,2,George Baldock,7,John Lundstram,8,Sander Berge,4,John Fleck,13,Max Lowe,14,Oliver Burke,9,Oliver McBurnie,9,Jamie Vardy,10,James Maddison,17,Ayoze Pérez,2,James Justin,24,Nampalys Mendy,8,Youri Tielemans,11,Marc Albrighton,28,Christian Fuchs,6,Jonny Evans,3,Wesley Fofana,1,Kasper Schmeichel
11,Tottenham Hotspur,Arsenal,1,Hugo Lloris,24,Serge Aurier,4,Toby Alderweireld,15,Eric Dier,3,Sergio Reguilon,17,Moussa Sissoko,5,Pierre-Emile Højbjerg,23,Steven Bergwijn,18,Giovani Lo Celso,7,Heung-Min Son,10,Harry Kane,14,Pierre-Emerick Aubameyang,9,Alexandre Lacazette,12,Willian,7,Bukayo Saka,34,Granit Xhaka,18,Thomas Partey,2,Hector Bellerin,3,Kieran Tierney,6,Gabriel,16,Rob Holding,1,Bernd Leno
11,Liverpool,Wolverhampton Wanderers,62,Caoimhin Kelleher,76,Neco Williams,32,Joel Matip,3,Fabinho,26,Andrew Robertson,17,Curtis Jones,14,Jordan Henderson,5,Georginio Wijnaldum,11,Mohamed Salah,9,Roberto Firmino,10,Sadio Mané,7,Pedro Neto,10,Daniel Podence,37,Adama Traoré,32,Leander Dendoncker,8,Ruben Neves,28,Joao Moutinho,5,Fernando Marcal,16,Conor Coady,15,Willy Boly,22,Nélson Semedo,11,Rui Patricio
11,Brighton & Hove Albion,Southampton,1,Mathew Ryan,34,Joel Veltman,5,Lewis Dunk,4,Adam Webster,2,Tariq Lamptey,3,Ben White,8,Yves Bissouma,20,Solly March,13,Pascal Gross,18,Danny Welbeck,7,Aaron Connolly,10,Che Adams,32,Theo Walcott,12,Moussa Djenepo,6,Oriol Romeu,8,James Ward-Prowse,17,Stuart Armstrong,3,Ryan Bertrand,4,Jannik Vestergaard,35,Jan Bednarek,2,Kyle Walker-Peters,1,Alex McCarthy
11,Aston Villa,Newcastle United,26,Emiliano Martinez,2,Matty Cash,4,Ezri Konsa,5,Tyrone Mings,18,Matt Targett,6,Douglas Luiz,19,Marvelous Nakamba,15,Bertrand Traoré,20,Ross Barkley,10,Jack Grealish,11,Ollie Watkins,13,Callum Wilson,7,Andy Carroll,24,Miguel Almiron,16,Jeff Hendrick,8,Jonjo Shelvey,15,Jamal Lewis,5,Fabian Schär,6,Jamaal Lascelles,14,Isaac Hayden,19,Javier Manquillo,26,Karl Darlow
12,Leeds United,West Ham United,1,Illan Meslier,15,Stuart Dallas,2,Luke Ayling,6,Liam Cooper,10,Ezgjan Alioski,23,Kalvin Phillips,18,Raphinha,20,Rodrigo,43,Mateusz Klich,22,Jack Harrison,9,Patrick Bamford,22,Sebastien Haller,9,Said Benrahma,18,Pablo Fornals,28,Tomas Soucek,41,Declan Rice,20,Jarrod Bowen,3,Aaron Cresswell,21,Angelo Ogbonna,4,Fabian Balbuena,5,Vladimir Coufal,1,Lukasz Fabianski
12,Wolverhampton Wanderers,Aston Villa,11,Rui Patricio,22,Nélson Semedo,16,Conor Coady,27,Romain Saiss,5,Fernando Marcal,32,Leander Dendoncker,28,Joao Moutinho,37,Adama Traoré,10,Daniel Podence,7,Pedro Neto,17,Fabio Silva,10,Jack Grealish,11,Ollie Watkins,15,Bertrand Traoré,7,John McGinn,6,Douglas Luiz,41,Jacob Ramsey,18,Matt Targett,5,Tyrone Mings,4,Ezri Konsa,2,Matty Cash,26,Emiliano Martinez
12,Newcastle United,West Bromwich Albion,26,Karl Darlow,17,Emil Krafth,14,Isaac Hayden,2,Ciaran Clark,15,Jamal Lewis,24,Miguel Almiron,36,Sean Longstaff,8,Jonjo Shelvey,11,Matt Ritchie,13,Callum Wilson,9,Joelinton,29,Karlan Grant,7,Callum Robinson,17,Filip Krovinovic,10,Matthew Phillips,19,Romaine Sawyers,18,Conor Gallagher,2,Darnell Furlong,27,Dara O'Shea,20,Branislav Ivanovic,6,Semi Ajayi,1,Sam Johnstone
12,Manchester United,Manchester City,1,David De Gea,29,Aaron Wan-Bissaka,2,Victor Nilsson Lindelöf,5,Harry Maguire,23,Luke Shaw,17,Fred,39,Scott McTominay,6,Paul Pogba,18,Bruno Fernandes,10,Marcus Rashford,11,Mason Greenwood,9,Gabriel Jesus,7,Raheem Sterling,17,Kevin De Bruyne,26,Riyad Mahrez,25,Fernandinho,16,Rodri,27,Joao Cancelo,3,Ruben Dias,5,John Stones,2,Kyle Walker,31,Ederson Moraes
12,Everton,Chelsea,1,Jordan Pickford,4,Mason Holgate,13,Yerry Mina,5,Michael Keane,22,Ben Godfrey,16,Abdoulaye Doucouré,6,Allan,17,Alex Iwobi,10,Gylfi Sigurdsson,7,Richarlison,9,Dominic Calvert-Lewin,11,Timo Werner,18,Olivier Giroud,29,Kai Havertz,19,Mason Mount,7,N'Golo Kanté,17,Mateo Kovacic,21,Ben Chilwell,6,Thiago Silva,15,Kurt Zouma,24,Reece James,16,Edouard Mendy
12,Southampton,Sheffield United,1,Alex McCarthy,2,Kyle Walker-Peters,35,Jan Bednarek,4,Jannik Vestergaard,3,Ryan Bertrand,17,Stuart Armstrong,6,Oriol Romeu,8,James Ward-Prowse,32,Theo Walcott,9,Danny Ings,10,Che Adams,10,Billy Sharp,9,Oliver McBurnie,3,Enda Stevens,4,John Fleck,22,Ethan Ampadu,8,Sander Berge,2,George Baldock,15,Phil Jagielka,12,John Egan,6,Chris Basham,1,Aaron Ramsdale
12,Crystal Palace,Tottenham Hotspur,31,Vicente Guaita,17,Nathaniel Clyne,8,Cheikhou Kouyaté,24,Gary Cahill,3,Patrick van Aanholt,15,Jeffrey Schlupp,4,Luka Milivojevic,18,James McArthur,25,Eberechi Eze,20,Christian Benteke,11,Wilfried Zaha,10,Harry Kane,7,Heung-Min Son,28,Tanguy Ndombélé,23,Steven Bergwijn,5,Pierre-Emile Højbjerg,17,Moussa Sissoko,3,Sergio Reguilon,15,Eric Dier,4,Toby Alderweireld,24,Serge Aurier,1,Hugo Lloris
12,Fulham,Liverpool,1,Alphonse Areola,34,Ola Aina,5,Joachim Andersen,16,Tosin Adarabioyo,14,Bobby Reid,18,Mario Lemina,29,Andre-Frank Zambo Anguissa,33,Antonee Robinson,15,Ruben Loftus-Cheek,17,Ivan Cavaleiro,19,Ademola Lookman,10,Sadio Mané,9,Roberto Firmino,11,Mohamed Salah,5,Georginio Wijnaldum,14,Jordan Henderson,17,Curtis Jones,26,Andrew Robertson,3,Fabinho,32,Joel Matip,66,Trent Alexander-Arnold,1,Alisson Becker
12,Arsenal,Burnley,1,Bernd Leno,2,Hector Bellerin,16,Rob Holding,6,Gabriel,3,Kieran Tierney,25,Mohamed Elneny,34,Granit Xhaka,12,Willian,9,Alexandre Lacazette,7,Bukayo Saka,14,Pierre-Emerick Aubameyang,19,Jay Rodriguez,9,Chris Wood,11,Dwight McNeil,8,Josh Brownhill,18,Ashley Westwood,12,Robert Brady,3,Charlie Taylor,6,Ben Mee,5,James Tarkowski,2,Matthew Lowton,1,Nick Pope
12,Leicester City,Brighton & Hove Albion,1,Kasper Schmeichel,3,Wesley Fofana,6,Jonny Evans,28,Christian Fuchs,11,Marc Albrighton,8,Youri Tielemans,25,Wilfred Ndidi,2,James Justin,17,Ayoze Pérez,10,James Maddison,9,Jamie Vardy,16,Alireza Jahanbakhsh,18,Danny Welbeck,9,Neal Maupay,20,Solly March,8,Yves Bissouma,13,Pascal Gross,34,Joel Veltman,33,Daniel Burn,5,Lewis Dunk,3,Ben White,1,Mathew Ryan
13,Wolverhampton Wanderers,Chelsea,11,Rui Patricio,15,Willy Boly,16,Conor Coady,27,Romain Saiss,22,Nélson Semedo,32,Leander Dendoncker,8,Ruben Neves,5,Fernando Marcal,10,Daniel Podence,17,Fabio Silva,7,Pedro Neto,10,Christian Pulisic,18,Olivier Giroud,11,Timo Werner,19,Mason Mount,7,N'Golo Kanté,29,Kai Havertz,21,Ben Chilwell,6,Thiago Silva,15,Kurt Zouma,24,Reece James,16,Edouard Mendy
13,Manchester City,West Bromwich Albion,31,Ederson Moraes,27,Joao Cancelo,3,Ruben Dias,6,Nathan Aké,22,Benjamin Mendy,16,Rodri,8,Ilkay Gündogan,7,Raheem Sterling,17,Kevin De Bruyne,47,Phil Foden,9,Gabriel Jesus,29,Karlan Grant,11,Grady Diangana,18,Conor Gallagher,8,Jake Livermore,10,Matthew Phillips,19,Romaine Sawyers,3,Kieran Gibbs,27,Dara O'Shea,6,Semi Ajayi,2,Darnell Furlong,1,Sam Johnstone
13,Arsenal,Southampton,1,Bernd Leno,16,Rob Holding,6,Gabriel,3,Kieran Tierney,15,Ainsley Maitland-Niles,25,Mohamed Elneny,8,Daniel Ceballos,7,Bukayo Saka,19,Nicolas Pépé,30,Edward Nketiah,14,Pierre-Emerick Aubameyang,10,Che Adams,9,Danny Ings,32,Theo Walcott,6,Oriol Romeu,8,James Ward-Prowse,17,Stuart Armstrong,3,Ryan Bertrand,4,Jannik Vestergaard,35,Jan Bednarek,2,Kyle Walker-Peters,1,Alex McCarthy
13,Leeds United,Newcastle United,1,Illan Meslier,15,Stuart Dallas,2,Luke Ayling,6,Liam Cooper,10,Ezgjan Alioski,23,Kalvin Phillips,18,Raphinha,20,Rodrigo,43,Mateusz Klich,22,Jack Harrison,9,Patrick Bamford,9,Joelinton,13,Callum Wilson,21,Ryan Fraser,36,Sean Longstaff,16,Jeff Hendrick,15,Jamal Lewis,2,Ciaran Clark,18,Federico Fernández,14,Isaac Hayden,23,Jacob Murphy,26,Karl Darlow
13,Leicester City,Everton,1,Kasper Schmeichel,2,James Justin,25,Wilfred Ndidi,3,Wesley Fofana,28,Christian Fuchs,8,Youri Tielemans,24,Nampalys Mendy,19,Cengiz Ünder,10,James Maddison,15,Harvey Barnes,9,Jamie Vardy,7,Richarlison,9,Dominic Calvert-Lewin,17,Alex Iwobi,10,Gylfi Sigurdsson,6,Allan,16,Abdoulaye Doucouré,22,Ben Godfrey,13,Yerry Mina,5,Michael Keane,4,Mason Holgate,33,Robin Olsen
13,Fulham,Brighton & Hove Albion,1,Alphonse Areola,34,Ola Aina,5,Joachim Andersen,16,Tosin Adarabioyo,14,Bobby Reid,29,Andre-Frank Zambo Anguissa,21,Harrison Reed,33,Antonee Robinson,15,Ruben Loftus-Cheek,19,Ademola Lookman,17,Ivan Cavaleiro,18,Danny Welbeck,11,Leandro Trossard,14,Adam Lallana,20,Solly March,17,Steven Alzate,8,Yves Bissouma,2,Tariq Lamptey,4,Adam Webster,5,Lewis Dunk,3,Ben White,26,Robert Sánchez
13,Liverpool,Tottenham Hotspur,1,Alisson Becker,66,Trent Alexander-Arnold,46,Rhys Williams,3,Fabinho,26,Andrew Robertson,17,Curtis Jones,14,Jordan Henderson,5,Georginio Wijnaldum,11,Mohamed Salah,9,Roberto Firmino,10,Sadio Mané,10,Harry Kane,7,Heung-Min Son,23,Steven Bergwijn,18,Giovani Lo Celso,5,Pierre-Emile Højbjerg,17,Moussa Sissoko,33,Ben Davies,15,Eric Dier,4,Toby Alderweireld,24,Serge Aurier,1,Hugo Lloris
13,West Ham United,Crystal Palace,1,Lukasz Fabianski,5,Vladimir Coufal,23,Issa Diop,21,Angelo Ogbonna,3,Aaron Cresswell,41,Declan Rice,28,Tomas Soucek,20,Jarrod Bowen,9,Said Benrahma,18,Pablo Fornals,22,Sebastien Haller,11,Wilfried Zaha,20,Christian Benteke,25,Eberechi Eze,18,James McArthur,4,Luka Milivojevic,10,Andros Townsend,3,Patrick van Aanholt,6,Scott Dann,8,Cheikhou Kouyaté,2,Joel Ward,31,Vicente Guaita
13,Aston Villa,Burnley,26,Emiliano Martinez,27,Ahmed El Mohamady,30,Kortney Hause,5,Tyrone Mings,18,Matt Targett,7,John McGinn,19,Marvelous Nakamba,15,Bertrand Traoré,10,Jack Grealish,21,Anwar El-Ghazi,11,Ollie Watkins,9,Chris Wood,19,Jay Rodriguez,11,Dwight McNeil,8,Josh Brownhill,18,Ashley Westwood,12,Robert Brady,3,Charlie Taylor,6,Ben Mee,5,James Tarkowski,2,Matthew Lowton,1,Nick Pope
13,Sheffield United,Manchester United,1,Aaron Ramsdale,6,Chris Basham,12,John Egan,19,Jack Robinson,2,George Baldock,8,Sander Berge,22,Ethan Ampadu,4,John Fleck,3,Enda Stevens,14,Oliver Burke,17,David McGoldrick,9,Anthony Martial,10,Marcus Rashford,18,Bruno Fernandes,11,Mason Greenwood,6,Paul Pogba,31,Nemanja Matic,27,Alex Telles,5,Harry Maguire,2,Victor Nilsson Lindelöf,29,Aaron Wan-Bissaka,26,Dean Henderson
14,Crystal Palace,Liverpool,31,Vicente Guaita,17,Nathaniel Clyne,8,Cheikhou Kouyaté,24,Gary Cahill,3,Patrick van Aanholt,15,Jeffrey Schlupp,4,Luka Milivojevic,18,James McArthur,25,Eberechi Eze,11,Wilfried Zaha,9,Jordan Ayew,18,Takumi Minamino,9,Roberto Firmino,10,Sadio Mané,14,Jordan Henderson,5,Georginio Wijnaldum,8,Naby Keita,26,Andrew Robertson,3,Fabinho,32,Joel Matip,66,Trent Alexander-Arnold,1,Alisson Becker
14,Southampton,Manchester City,1,Alex McCarthy,2,Kyle Walker-Peters,35,Jan Bednarek,4,Jannik Vestergaard,3,Ryan Bertrand,32,Theo Walcott,6,Oriol Romeu,8,James Ward-Prowse,12,Moussa Djenepo,9,Danny Ings,10,Che Adams,21,Ferran Torres,7,Raheem Sterling,17,Kevin De Bruyne,20,Bernardo Silva,16,Rodri,8,Ilkay Gündogan,27,Joao Cancelo,3,Ruben Dias,5,John Stones,2,Kyle Walker,31,Ederson Moraes
14,Everton,Arsenal,1,Jordan Pickford,4,Mason Holgate,13,Yerry Mina,5,Michael Keane,22,Ben Godfrey,16,Abdoulaye Doucouré,26,Tom Davies,17,Alex Iwobi,10,Gylfi Sigurdsson,7,Richarlison,9,Dominic Calvert-Lewin,12,Willian,30,Edward Nketiah,19,Nicolas Pépé,7,Bukayo Saka,25,Mohamed Elneny,8,Daniel Ceballos,15,Ainsley Maitland-Niles,3,Kieran Tierney,23,David Luiz,16,Rob Holding,1,Bernd Leno
14,Newcastle United,Fulham,26,Karl Darlow,22,DeAndre Yedlin,18,Federico Fernández,2,Ciaran Clark,3,Paul Dummett,11,Matt Ritchie,36,Sean Longstaff,8,Jonjo Shelvey,24,Miguel Almiron,13,Callum Wilson,9,Joelinton,9,Aleksandar Mitrovic,19,Ademola Lookman,10,Tom Cairney,14,Bobby Reid,18,Mario Lemina,29,Andre-Frank Zambo Anguissa,33,Antonee Robinson,16,Tosin Adarabioyo,5,Joachim Andersen,34,Ola Aina,1,Alphonse Areola
14,Brighton & Hove Albion,Sheffield United,26,Robert Sánchez,3,Ben White,5,Lewis Dunk,4,Adam Webster,34,Joel Veltman,8,Yves Bissouma,14,Adam Lallana,20,Solly March,7,Aaron Connolly,11,Leandro Trossard,9,Neal Maupay,17,David McGoldrick,24,Rhian Brewster,4,John Fleck,22,Ethan Ampadu,7,John Lundstram,3,Enda Stevens,19,Jack Robinson,12,John Egan,6,Chris Basham,2,George Baldock,1,Aaron Ramsdale
14,Tottenham Hotspur,Leicester City,1,Hugo Lloris,24,Serge Aurier,4,Toby Alderweireld,15,Eric Dier,3,Sergio Reguilon,17,Moussa Sissoko,5,Pierre-Emile Højbjerg,18,Giovani Lo Celso,28,Tanguy Ndombélé,7,Heung-Min Son,10,Harry Kane,9,Jamie Vardy,15,Harvey Barnes,10,James Maddison,8,Youri Tielemans,11,Marc Albrighton,25,Wilfred Ndidi,27,Timothy Castagne,6,Jonny Evans,3,Wesley Fofana,2,James Justin,1,Kasper Schmeichel
14,Manchester United,Leeds United,1,David De Gea,29,Aaron Wan-Bissaka,2,Victor Nilsson Lindelöf,5,Harry Maguire,23,Luke Shaw,39,Scott McTominay,17,Fred,21,Daniel James,18,Bruno Fernandes,10,Marcus Rashford,9,Anthony Martial,9,Patrick Bamford,22,Jack Harrison,43,Mateusz Klich,20,Rodrigo,18,Raphinha,23,Kalvin Phillips,10,Ezgjan Alioski,6,Liam Cooper,2,Luke Ayling,15,Stuart Dallas,1,Illan Meslier
14,West Bromwich Albion,Aston Villa,1,Sam Johnstone,2,Darnell Furlong,6,Semi Ajayi,27,Dara O'Shea,3,Kieran Gibbs,10,Matthew Phillips,8,Jake Livermore,19,Romaine Sawyers,18,Conor Gallagher,11,Grady Diangana,29,Karlan Grant,11,Ollie Watkins,21,Anwar El-Ghazi,10,Jack Grealish,15,Bertrand Traoré,6,Douglas Luiz,7,John McGinn,18,Matt Targett,5,Tyrone Mings,30,Kortney Hause,2,Matty Cash,26,Emiliano Martinez
14,Burnley,Wolverhampton Wanderers,1,Nick Pope,2,Matthew Lowton,5,James Tarkowski,6,Ben Mee,3,Charlie Taylor,12,Robert Brady,18,Ashley Westwood,8,Josh Brownhill,11,Dwight McNeil,10,Ashley Barnes,9,Chris Wood,7,Pedro Neto,10,Daniel Podence,54,Owen Otasowie,3,Rayan Ait Nouri,8,Ruben Neves,28,Joao Moutinho,22,Nélson Semedo,27,Romain Saiss,16,Conor Coady,49,Max Kilman,11,Rui Patricio
14,Chelsea,West Ham United,16,Edouard Mendy,28,César Azpilicueta,15,Kurt Zouma,6,Thiago Silva,21,Ben Chilwell,7,N'Golo Kanté,5,Jorginho,19,Mason Mount,10,Christian Pulisic,9,Tammy Abraham,11,Timo Werner,22,Sebastien Haller,18,Pablo Fornals,16,Mark Noble,20,Jarrod Bowen,28,Tomas Soucek,41,Declan Rice,3,Aaron Cresswell,21,Angelo Ogbonna,4,Fabian Balbuena,5,Vladimir Coufal,1,Lukasz Fabianski
15,Leicester City,Manchester United,1,Kasper Schmeichel,2,James Justin,3,Wesley Fofana,6,Jonny Evans,27,Timothy Castagne,25,Wilfred Ndidi,8,Youri Tielemans,11,Marc Albrighton,10,James Maddison,15,Harvey Barnes,9,Jamie Vardy,9,Anthony Martial,10,Marcus Rashford,18,Bruno Fernandes,21,Daniel James,39,Scott McTominay,17,Fred,23,Luke Shaw,5,Harry Maguire,3,Eric Bailly,2,Victor Nilsson Lindelöf,1,David De Gea
15,Aston Villa,Crystal Palace,26,Emiliano Martinez,2,Matty Cash,30,Kortney Hause,5,Tyrone Mings,18,Matt Targett,6,Douglas Luiz,7,John McGinn,15,Bertrand Traoré,10,Jack Grealish,21,Anwar El-Ghazi,11,Ollie Watkins,11,Wilfried Zaha,20,Christian Benteke,25,Eberechi Eze,18,James McArthur,4,Luka Milivojevic,15,Jeffrey Schlupp,3,Patrick van Aanholt,6,Scott Dann,8,Cheikhou Kouyaté,2,Joel Ward,31,Vicente Guaita
15,Fulham,Southampton,1,Alphonse Areola,34,Ola Aina,5,Joachim Andersen,16,Tosin Adarabioyo,14,Bobby Reid,29,Andre-Frank Zambo Anguissa,21,Harrison Reed,33,Antonee Robinson,15,Ruben Loftus-Cheek,19,Ademola Lookman,17,Ivan Cavaleiro,10,Che Adams,7,Shane Long,32,Theo Walcott,27,Ibrahima Diallo,8,James Ward-Prowse,17,Stuart Armstrong,3,Ryan Bertrand,5,Jack Stephens,35,Jan Bednarek,2,Kyle Walker-Peters,1,Alex McCarthy
15,Arsenal,Chelsea,1,Bernd Leno,2,Hector Bellerin,16,Rob Holding,22,Pablo Mari,3,Kieran Tierney,25,Mohamed Elneny,34,Granit Xhaka,7,Bukayo Saka,32,Emile Smith Rowe,35,Gabriel Martinelli,9,Alexandre Lacazette,11,Timo Werner,9,Tammy Abraham,10,Christian Pulisic,19,Mason Mount,7,N'Golo Kanté,17,Mateo Kovacic,21,Ben Chilwell,6,Thiago Silva,15,Kurt Zouma,24,Reece James,16,Edouard Mendy
15,Manchester City,Newcastle United,31,Ederson Moraes,27,Joao Cancelo,5,John Stones,3,Ruben Dias,6,Nathan Aké,8,Ilkay Gündogan,16,Rodri,7,Raheem Sterling,17,Kevin De Bruyne,20,Bernardo Silva,21,Ferran Torres,9,Joelinton,24,Miguel Almiron,14,Isaac Hayden,4,Matthew Longstaff,23,Jacob Murphy,11,Matt Ritchie,2,Ciaran Clark,5,Fabian Schär,18,Federico Fernández,22,DeAndre Yedlin,26,Karl Darlow
15,Sheffield United,Everton,1,Aaron Ramsdale,6,Chris Basham,12,John Egan,19,Jack Robinson,2,George Baldock,22,Ethan Ampadu,23,Ben Osborn,3,Enda Stevens,17,David McGoldrick,24,Rhian Brewster,14,Oliver Burke,9,Dominic Calvert-Lewin,24,Anthony Gordon,10,Gylfi Sigurdsson,17,Alex Iwobi,26,Tom Davies,16,Abdoulaye Doucouré,22,Ben Godfrey,5,Michael Keane,13,Yerry Mina,4,Mason Holgate,1,Jordan Pickford
15,Leeds United,Burnley,1,Illan Meslier,15,Stuart Dallas,2,Luke Ayling,21,Pascal Struijk,10,Ezgjan Alioski,23,Kalvin Phillips,18,Raphinha,20,Rodrigo,43,Mateusz Klich,22,Jack Harrison,9,Patrick Bamford,10,Ashley Barnes,9,Chris Wood,23,Erik Pieters,8,Josh Brownhill,18,Ashley Westwood,41,Josh Benson,3,Charlie Taylor,6,Ben Mee,5,James Tarkowski,2,Matthew Lowton,1,Nick Pope
15,West Ham United,Brighton & Hove Albion,1,Lukasz Fabianski,4,Fabian Balbuena,21,Angelo Ogbonna,3,Aaron Cresswell,5,Vladimir Coufal,28,Tomas Soucek,41,Declan Rice,31,Ben Johnson,16,Mark Noble,20,Jarrod Bowen,22,Sebastien Haller,18,Danny Welbeck,9,Neal Maupay,11,Leandro Trossard,20,Solly March,14,Adam Lallana,8,Yves Bissouma,3,Ben White,33,Daniel Burn,5,Lewis Dunk,4,Adam Webster,26,Robert Sánchez
15,Liverpool,West Bromwich Albion,1,Alisson Becker,66,Trent Alexander-Arnold,32,Joel Matip,3,Fabinho,26,Andrew Robertson,17,Curtis Jones,14,Jordan Henderson,5,Georginio Wijnaldum,11,Mohamed Salah,9,Roberto Firmino,10,Sadio Mané,29,Karlan Grant,11,Grady Diangana,18,Conor Gallagher,19,Romaine Sawyers,10,Matthew Phillips,7,Callum Robinson,3,Kieran Gibbs,27,Dara O'Shea,6,Semi Ajayi,2,Darnell Furlong,1,Sam Johnstone
15,Wolverhampton Wanderers,Tottenham Hotspur,11,Rui Patricio,22,Nélson Semedo,16,Conor Coady,27,Romain Saiss,5,Fernando Marcal,28,Joao Moutinho,8,Ruben Neves,37,Adama Traoré,10,Daniel Podence,7,Pedro Neto,17,Fabio Silva,7,Heung-Min Son,10,Harry Kane,28,Tanguy Ndombélé,3,Sergio Reguilon,5,Pierre-Emile Højbjerg,8,Harry Winks,2,Matt Doherty,33,Ben Davies,15,Eric Dier,6,Davinson Sánchez,1,Hugo Lloris
16,Crystal Palace,Leicester City,31,Vicente Guaita,17,Nathaniel Clyne,8,Cheikhou Kouyaté,5,James Tomkins,27,Tyrick Mitchell,10,Andros Townsend,4,Luka Milivojevic,44,Jairo Riedewald,15,Jeffrey Schlupp,20,Christian Benteke,11,Wilfried Zaha,14,Kelechi Iheanacho,15,Harvey Barnes,26,Dennis Praet,17,Ayoze Pérez,24,Nampalys Mendy,20,Hamza Choudhury,33,Luke Thomas,6,Jonny Evans,18,Daniel Amartey,2,James Justin,1,Kasper Schmeichel
16,Chelsea,Aston Villa,16,Edouard Mendy,28,César Azpilicueta,4,Andreas Christensen,2,Antonio Rüdiger,21,Ben Chilwell,7,N'Golo Kanté,5,Jorginho,19,Mason Mount,20,Callum Hudson-Odoi,18,Olivier Giroud,10,Christian Pulisic,11,Ollie Watkins,21,Anwar El-Ghazi,10,Jack Grealish,15,Bertrand Traoré,7,John McGinn,6,Douglas Luiz,18,Matt Targett,4,Ezri Konsa,30,Kortney Hause,2,Matty Cash,26,Emiliano Martinez
16,Brighton & Hove Albion,Arsenal,26,Robert Sánchez,34,Joel Veltman,4,Adam Webster,5,Lewis Dunk,33,Daniel Burn,24,Davy Pröpper,8,Yves Bissouma,13,Pascal Gross,30,Bernardo,16,Alireza Jahanbakhsh,10,Alexis Mac Allister,14,Pierre-Emerick Aubameyang,35,Gabriel Martinelli,32,Emile Smith Rowe,7,Bukayo Saka,34,Granit Xhaka,25,Mohamed Elneny,3,Kieran Tierney,22,Pablo Mari,16,Rob Holding,2,Hector Bellerin,1,Bernd Leno
16,Burnley,Sheffield United,1,Nick Pope,2,Matthew Lowton,5,James Tarkowski,6,Ben Mee,3,Charlie Taylor,12,Robert Brady,8,Josh Brownhill,18,Ashley Westwood,23,Erik Pieters,9,Chris Wood,10,Ashley Barnes,24,Rhian Brewster,11,Lys Mousset,17,David McGoldrick,3,Enda Stevens,23,Ben Osborn,22,Ethan Ampadu,2,George Baldock,19,Jack Robinson,12,John Egan,6,Chris Basham,1,Aaron Ramsdale
16,Southampton,West Ham United,1,Alex McCarthy,2,Kyle Walker-Peters,35,Jan Bednarek,5,Jack Stephens,3,Ryan Bertrand,32,Theo Walcott,8,James Ward-Prowse,6,Oriol Romeu,12,Moussa Djenepo,9,Danny Ings,10,Che Adams,22,Sebastien Haller,18,Pablo Fornals,28,Tomas Soucek,10,Manuel Lanzini,7,Andriy Yarmolenko,41,Declan Rice,3,Aaron Cresswell,21,Angelo Ogbonna,15,Craig Dawson,24,Ryan Fredericks,1,Lukasz Fabianski
16,West Bromwich Albion,Leeds United,1,Sam Johnstone,2,Darnell Furlong,6,Semi Ajayi,27,Dara O'Shea,22,Lee Peltier,7,Callum Robinson,10,Matthew Phillips,19,Romaine Sawyers,18,Conor Gallagher,11,Grady Diangana,29,Karlan Grant,9,Patrick Bamford,22,Jack Harrison,20,Rodrigo,43,Mateusz Klich,18,Raphinha,23,Kalvin Phillips,10,Ezgjan Alioski,21,Pascal Struijk,2,Luke Ayling,15,Stuart Dallas,1,Illan Meslier
16,Manchester United,Wolverhampton Wanderers,1,David De Gea,29,Aaron Wan-Bissaka,3,Eric Bailly,5,Harry Maguire,27,Alex Telles,6,Paul Pogba,31,Nemanja Matic,11,Mason Greenwood,18,Bruno Fernandes,10,Marcus Rashford,7,Édinson Cavani,7,Pedro Neto,37,Adama Traoré,20,Vitinha,3,Rayan Ait Nouri,28,Joao Moutinho,8,Ruben Neves,2,Ki-Jana Hoever,49,Max Kilman,27,Romain Saiss,16,Conor Coady,11,Rui Patricio
16,Newcastle United,Liverpool,26,Karl Darlow,22,DeAndre Yedlin,18,Federico Fernández,5,Fabian Schär,2,Ciaran Clark,11,Matt Ritchie,4,Matthew Longstaff,14,Isaac Hayden,13,Callum Wilson,23,Jacob Murphy,9,Joelinton,10,Sadio Mané,9,Roberto Firmino,11,Mohamed Salah,7,James Milner,14,Jordan Henderson,17,Curtis Jones,26,Andrew Robertson,3,Fabinho,47,Nathaniel Phillips,66,Trent Alexander-Arnold,1,Alisson Becker
