Round,HomeTeam,AwayTeam,Home01_No,Home01_Name,Home02_No,Home02_Name,Home03_No,Home03_Name,Home04_No,Home04_Name,Home05_No,Home05_Name,Home06_No,Home06_Name,Home07_No,Home07_Name,Home08_No,Home08_Name,Home09_No,Home09_Name,Home10_No,Home10_Name,Home11_No,Home11_Name,Away01_No,Away01_Name,Away02_No,Away02_Name,Away03_No,Away03_Name,Away04_No,Away04_Name,Away05_No,Away05_Name,Away06_No,Away06_Name,Away07_No,Away07_Name,Away08_No,Away08_Name,Away09_No,Away09_Name,Away10_No,Away10_Name,Away11_No,Away11_Name
11,West Ham United,Newcastle United,13,Roberto,5,Pablo Zabaleta,4,Fabian Balbuena,23,Issa Diop,3,Aaron Cresswell,41,Declan Rice,7,Andriy Yarmolenko,16,Mark Noble,11,Robert Snodgrass,8,Felipe Anderson,22,Sebastien Haller,9,Joelinton,10,Allan Saint-Maximin,8,Jonjo Shelvey,14,Isaac Hayden,24,Miguel Almiron,15,Jetro Willems,2,Ciaran Clark,6,Jamaal Lascelles,18,Federico Fernández,22,DeAndre Yedlin,1,Martin Dubravka
11,Watford,Chelsea,26,Ben Foster,27,Christian Kabasele,4,Craig Dawson,15,Craig Cathcart,2,Daryl Janmaat,14,Nathaniel Chalobah,16,Abdoulaye Doucouré,11,Adam Masina,7,Gerard Deulofeu,37,Roberto Pereyra,18,Andre Gray,9,Tammy Abraham,22,Christian Pulisic,19,Mason Mount,10,Willian,17,Mateo Kovacic,5,Jorginho,33,Emerson,29,Fikayo Tomori,15,Kurt Zouma,28,César Azpilicueta,1,Kepa Arrizabalaga
11,Crystal Palace,Leicester City,31,Vicente Guaita,2,Joel Ward,5,James Tomkins,24,Gary Cahill,3,Patrick van Aanholt,8,Cheikhou Kouyaté,4,Luka Milivojevic,18,James McArthur,15,Jeffrey Schlupp,11,Wilfried Zaha,9,Jordan Ayew,9,Jamie Vardy,15,Harvey Barnes,10,James Maddison,8,Youri Tielemans,17,Ayoze Pérez,25,Wilfred Ndidi,3,Ben Chilwell,4,Caglar Söyüncü,6,Jonny Evans,21,Ricardo Pereira,1,Kasper Schmeichel
11,Everton,Tottenham Hotspur,1,Jordan Pickford,19,Djibril Sidibé,2,Mason Holgate,13,Yerry Mina,12,Lucas Digne,21,André Gomes,8,Fabian Delph,11,Theo Walcott,26,Tom Davies,17,Alex Iwobi,7,Richarlison,27,Lucas Moura,23,Christian Eriksen,20,Dele Alli,7,Heung-Min Son,28,Tanguy Ndombélé,17,Moussa Sissoko,33,Ben Davies,4,Toby Alderweireld,6,Davinson Sánchez,24,Serge Aurier,22,Paulo Gazzaniga
12,Norwich City,Watford,1,Tim Krul,2,Max Aarons,27,Alexander Tettey,4,Ben Godfrey,12,Jamal Lewis,19,Tom Trybull,23,Kenny McLean,17,Emiliano Buendia,18,Marco Stiepermann,11,Onel Hernández,22,Teemu Pukki,37,Roberto Pereyra,7,Gerard Deulofeu,16,Abdoulaye Doucouré,29,Étienne Capoue,19,Will Hughes,25,Jose Holebas,15,Craig Cathcart,4,Craig Dawson,27,Christian Kabasele,2,Daryl Janmaat,26,Ben Foster
12,Chelsea,Crystal Palace,1,Kepa Arrizabalaga,24,Reece James,15,Kurt Zouma,29,Fikayo Tomori,33,Emerson,7,N'Golo Kanté,17,Mateo Kovacic,10,Willian,19,Mason Mount,22,Christian Pulisic,9,Tammy Abraham,9,Jordan Ayew,11,Wilfried Zaha,10,Andros Townsend,18,James McArthur,4,Luka Milivojevic,8,Cheikhou Kouyaté,3,Patrick van Aanholt,24,Gary Cahill,5,James Tomkins,2,Joel Ward,31,Vicente Guaita
12,Burnley,West Ham United,1,Nick Pope,26,Phil Bardsley,5,James Tarkowski,6,Ben Mee,3,Charlie Taylor,13,Jeff Hendrick,4,Jack Cork,18,Ashley Westwood,11,Dwight McNeil,9,Chris Wood,10,Ashley Barnes,22,Sebastien Haller,8,Felipe Anderson,11,Robert Snodgrass,16,Mark Noble,18,Pablo Fornals,41,Declan Rice,3,Aaron Cresswell,23,Issa Diop,4,Fabian Balbuena,24,Ryan Fredericks,13,Roberto
12,Newcastle United,AFC Bournemouth,1,Martin Dubravka,22,DeAndre Yedlin,18,Federico Fernández,6,Jamaal Lascelles,2,Ciaran Clark,15,Jetro Willems,24,Miguel Almiron,14,Isaac Hayden,8,Jonjo Shelvey,10,Allan Saint-Maximin,9,Joelinton,7,Joshua King,13,Callum Wilson,24,Ryan Fraser,29,Philip Billing,16,Lewis Cook,22,Harry Wilson,21,Diego Rico,5,Nathan Aké,3,Steve Cook,15,Adam Smith,12,Aaron Ramsdale
12,Southampton,Everton,1,Alex McCarthy,35,Jan Bednarek,5,Jack Stephens,4,Jannik Vestergaard,17,Stuart Armstrong,14,Oriol Romeu,16,James Ward-Prowse,2,Cédric Soares,22,Nathan Redmond,9,Danny Ings,12,Moussa Djenepo,14,Cenk Tosun,7,Richarlison,10,Gylfi Sigurdsson,11,Theo Walcott,18,Morgan Schneiderlin,26,Tom Davies,12,Lucas Digne,2,Mason Holgate,13,Yerry Mina,19,Djibril Sidibé,1,Jordan Pickford
12,Tottenham Hotspur,Sheffield United,22,Paulo Gazzaniga,24,Serge Aurier,6,Davinson Sánchez,15,Eric Dier,33,Ben Davies,28,Tanguy Ndombélé,17,Moussa Sissoko,18,Giovani Lo Celso,20,Dele Alli,7,Heung-Min Son,10,Harry Kane,22,Lys Mousset,17,David McGoldrick,3,Enda Stevens,4,John Fleck,16,Oliver Norwood,7,John Lundstram,2,George Baldock,5,Jack O'Connell,12,John Egan,6,Chris Basham,1,Dean Henderson
12,Leicester City,Arsenal,1,Kasper Schmeichel,21,Ricardo Pereira,6,Jonny Evans,4,Caglar Söyüncü,3,Ben Chilwell,25,Wilfred Ndidi,17,Ayoze Pérez,8,Youri Tielemans,10,James Maddison,15,Harvey Barnes,9,Jamie Vardy,14,Pierre-Emerick Aubameyang,9,Alexandre Lacazette,10,Mesut Özil,31,Sead Kolasinac,29,Matteo Guendouzi,11,Lucas Torreira,2,Hector Bellerin,16,Rob Holding,23,David Luiz,21,Calum Chambers,1,Bernd Leno
12,Manchester United,Brighton & Hove Albion,1,David De Gea,29,Aaron Wan-Bissaka,2,Victor Nilsson Lindelöf,5,Harry Maguire,53,Brandon Williams,39,Scott McTominay,17,Fred,21,Daniel James,15,Andreas Pereira,10,Marcus Rashford,9,Anthony Martial,44,Aaron Connolly,7,Neal Maupay,11,Leandro Trossard,6,Dale Stephens,24,Davy Pröpper,46,Steven Alzate,33,Daniel Burn,4,Shane Duffy,5,Lewis Dunk,22,Martin Montoya,1,Mathew Ryan
12,Wolverhampton Wanderers,Aston Villa,11,Rui Patricio,32,Leander Dendoncker,16,Conor Coady,27,Romain Saiss,2,Matt Doherty,8,Ruben Neves,28,Joao Moutinho,19,Jonny,37,Adama Traoré,9,Raul Jiménez,18,Diogo Jota,9,Wesley,17,Trezeguet,7,John McGinn,6,Douglas Luiz,21,Anwar El-Ghazi,11,Marvelous Nakamba,18,Matt Targett,40,Tyrone Mings,15,Ezri Konsa,24,Frédéric Guilbert,12,Jed Steer
12,Liverpool,Manchester City,1,Alisson Becker,66,Trent Alexander-Arnold,6,Dejan Lovren,4,Virgil van Dijk,26,Andrew Robertson,14,Jordan Henderson,3,Fabinho,5,Georginio Wijnaldum,11,Mohamed Salah,9,Roberto Firmino,10,Sadio Mané,7,Raheem Sterling,10,Sergio Agüero,20,Bernardo Silva,8,Ilkay Gündogan,16,Rodri,17,Kevin De Bruyne,12,Angelino,25,Fernandinho,5,John Stones,2,Kyle Walker,1,Claudio Bravo
13,West Ham United,Tottenham Hotspur,13,Roberto,24,Ryan Fredericks,23,Issa Diop,21,Angelo Ogbonna,3,Aaron Cresswell,41,Declan Rice,7,Andriy Yarmolenko,16,Mark Noble,11,Robert Snodgrass,8,Felipe Anderson,22,Sebastien Haller,10,Harry Kane,7,Heung-Min Son,20,Dele Alli,27,Lucas Moura,8,Harry Winks,15,Eric Dier,33,Ben Davies,6,Davinson Sánchez,4,Toby Alderweireld,24,Serge Aurier,22,Paulo Gazzaniga
13,AFC Bournemouth,Wolverhampton Wanderers,12,Aaron Ramsdale,2,Simon Francis,3,Steve Cook,5,Nathan Aké,15,Adam Smith,16,Lewis Cook,29,Philip Billing,21,Diego Rico,24,Ryan Fraser,13,Callum Wilson,22,Harry Wilson,18,Diogo Jota,9,Raul Jiménez,37,Adama Traoré,19,Jonny,28,Joao Moutinho,8,Ruben Neves,2,Matt Doherty,27,Romain Saiss,16,Conor Coady,32,Leander Dendoncker,11,Rui Patricio
13,Arsenal,Southampton,1,Bernd Leno,21,Calum Chambers,23,David Luiz,5,Sokratis Papastathopoulos,2,Hector Bellerin,11,Lucas Torreira,29,Matteo Guendouzi,3,Kieran Tierney,10,Mesut Özil,9,Alexandre Lacazette,14,Pierre-Emerick Aubameyang,9,Danny Ings,20,Michael Obafemi,22,Nathan Redmond,23,Pierre-Emile Højbjerg,16,James Ward-Prowse,17,Stuart Armstrong,21,Ryan Bertrand,35,Jan Bednarek,5,Jack Stephens,2,Cédric Soares,1,Alex McCarthy
13,Brighton & Hove Albion,Leicester City,1,Mathew Ryan,22,Martin Montoya,4,Shane Duffy,15,Adam Webster,33,Daniel Burn,24,Davy Pröpper,6,Dale Stephens,20,Solly March,18,Aaron Mooy,7,Neal Maupay,11,Leandro Trossard,9,Jamie Vardy,15,Harvey Barnes,10,James Maddison,8,Youri Tielemans,17,Ayoze Pérez,25,Wilfred Ndidi,3,Ben Chilwell,4,Caglar Söyüncü,6,Jonny Evans,21,Ricardo Pereira,1,Kasper Schmeichel
13,Crystal Palace,Liverpool,31,Vicente Guaita,2,Joel Ward,5,James Tomkins,24,Gary Cahill,3,Patrick van Aanholt,8,Cheikhou Kouyaté,4,Luka Milivojevic,18,James McArthur,10,Andros Townsend,11,Wilfried Zaha,9,Jordan Ayew,15,Alex Oxlade-Chamberlain,9,Roberto Firmino,10,Sadio Mané,5,Georginio Wijnaldum,3,Fabinho,14,Jordan Henderson,26,Andrew Robertson,4,Virgil van Dijk,6,Dejan Lovren,66,Trent Alexander-Arnold,1,Alisson Becker
13,Everton,Norwich City,1,Jordan Pickford,19,Djibril Sidibé,13,Yerry Mina,2,Mason Holgate,12,Lucas Digne,26,Tom Davies,18,Morgan Schneiderlin,11,Theo Walcott,10,Gylfi Sigurdsson,7,Richarlison,14,Cenk Tosun,22,Teemu Pukki,11,Onel Hernández,23,Kenny McLean,14,Todd Cantwell,27,Alexander Tettey,19,Tom Trybull,3,Sam Byram,4,Ben Godfrey,6,Christoph Zimmermann,2,Max Aarons,1,Tim Krul
13,Watford,Burnley,26,Ben Foster,6,Adrian Mariappa,4,Craig Dawson,15,Craig Cathcart,21,Kiko,16,Abdoulaye Doucouré,29,Étienne Capoue,25,Jose Holebas,19,Will Hughes,7,Gerard Deulofeu,18,Andre Gray,10,Ashley Barnes,9,Chris Wood,11,Dwight McNeil,4,Jack Cork,18,Ashley Westwood,13,Jeff Hendrick,3,Charlie Taylor,6,Ben Mee,5,James Tarkowski,26,Phil Bardsley,1,Nick Pope
13,Manchester City,Chelsea,31,Ederson Moraes,27,Joao Cancelo,5,John Stones,25,Fernandinho,22,Benjamin Mendy,17,Kevin De Bruyne,16,Rodri,21,David Silva,26,Riyad Mahrez,10,Sergio Agüero,7,Raheem Sterling,22,Christian Pulisic,9,Tammy Abraham,10,Willian,17,Mateo Kovacic,5,Jorginho,7,N'Golo Kanté,33,Emerson,29,Fikayo Tomori,15,Kurt Zouma,28,César Azpilicueta,1,Kepa Arrizabalaga
13,Sheffield United,Manchester United,25,Simon Moore,6,Chris Basham,15,Phil Jagielka,5,Jack O'Connell,2,George Baldock,7,John Lundstram,16,Oliver Norwood,4,John Fleck,3,Enda Stevens,22,Lys Mousset,17,David McGoldrick,10,Marcus Rashford,9,Anthony Martial,21,Daniel James,53,Brandon Williams,17,Fred,15,Andreas Pereira,29,Aaron Wan-Bissaka,4,Phil Jones,5,Harry Maguire,2,Victor Nilsson Lindelöf,1,David De Gea
13,Aston Villa,Newcastle United,1,Tom Heaton,24,Frédéric Guilbert,15,Ezri Konsa,40,Tyrone Mings,18,Matt Targett,7,John McGinn,14,Conor Hourihane,6,Douglas Luiz,21,Anwar El-Ghazi,9,Wesley,10,Jack Grealish,10,Allan Saint-Maximin,9,Joelinton,24,Miguel Almiron,15,Jetro Willems,8,Jonjo Shelvey,14,Isaac Hayden,22,DeAndre Yedlin,3,Paul Dummett,18,Federico Fernández,2,Ciaran Clark,1,Martin Dubravka
14,Newcastle United,Manchester City,1,Martin Dubravka,18,Federico Fernández,2,Ciaran Clark,3,Paul Dummett,19,Javier Manquillo,8,Jonjo Shelvey,14,Isaac Hayden,15,Jetro Willems,24,Miguel Almiron,9,Joelinton,10,Allan Saint-Maximin,7,Raheem Sterling,9,Gabriel Jesus,26,Riyad Mahrez,21,David Silva,8,Ilkay Gündogan,17,Kevin De Bruyne,22,Benjamin Mendy,25,Fernandinho,5,John Stones,2,Kyle Walker,31,Ederson Moraes
14,Burnley,Crystal Palace,1,Nick Pope,26,Phil Bardsley,5,James Tarkowski,6,Ben Mee,3,Charlie Taylor,12,Robert Brady,4,Jack Cork,13,Jeff Hendrick,11,Dwight McNeil,9,Chris Wood,10,Ashley Barnes,9,Jordan Ayew,11,Wilfried Zaha,10,Andros Townsend,18,James McArthur,4,Luka Milivojevic,8,Cheikhou Kouyaté,3,Patrick van Aanholt,6,Scott Dann,5,James Tomkins,34,Martin Kelly,31,Vicente Guaita
14,Chelsea,West Ham United,1,Kepa Arrizabalaga,24,Reece James,15,Kurt Zouma,29,Fikayo Tomori,33,Emerson,5,Jorginho,17,Mateo Kovacic,11,Pedro Rodriguez,19,Mason Mount,22,Christian Pulisic,18,Olivier Giroud,30,Michail Antonio,8,Felipe Anderson,18,Pablo Fornals,16,Mark Noble,41,Declan Rice,11,Robert Snodgrass,3,Aaron Cresswell,21,Angelo Ogbonna,4,Fabian Balbuena,24,Ryan Fredericks,25,David Martin
14,Liverpool,Brighton & Hove Albion,1,Alisson Becker,66,Trent Alexander-Arnold,6,Dejan Lovren,4,Virgil van Dijk,26,Andrew Robertson,15,Alex Oxlade-Chamberlain,14,Jordan Henderson,5,Georginio Wijnaldum,11,Mohamed Salah,9,Roberto Firmino,10,Sadio Mané,8,Yves Bissouma,44,Aaron Connolly,13,Pascal Gross,18,Aaron Mooy,6,Dale Stephens,24,Davy Pröpper,33,Daniel Burn,5,Lewis Dunk,15,Adam Webster,22,Martin Montoya,1,Mathew Ryan
14,Tottenham Hotspur,AFC Bournemouth,22,Paulo Gazzaniga,24,Serge Aurier,6,Davinson Sánchez,4,Toby Alderweireld,5,Jan Vertonghen,15,Eric Dier,28,Tanguy Ndombélé,17,Moussa Sissoko,20,Dele Alli,7,Heung-Min Son,10,Harry Kane,13,Callum Wilson,9,Dominic Solanke,14,Arnaut Danjuma,16,Lewis Cook,8,Jefferson Lerma,24,Ryan Fraser,21,Diego Rico,5,Nathan Aké,3,Steve Cook,17,Jack Stacey,12,Aaron Ramsdale
14,Southampton,Watford,1,Alex McCarthy,2,Cédric Soares,5,Jack Stephens,35,Jan Bednarek,21,Ryan Bertrand,12,Moussa Djenepo,16,James Ward-Prowse,23,Pierre-Emile Højbjerg,22,Nathan Redmond,9,Danny Ings,20,Michael Obafemi,23,Ismaila Sarr,7,Gerard Deulofeu,19,Will Hughes,25,Jose Holebas,16,Abdoulaye Doucouré,29,Étienne Capoue,21,Kiko,11,Adam Masina,15,Craig Cathcart,6,Adrian Mariappa,26,Ben Foster
14,Norwich City,Arsenal,1,Tim Krul,2,Max Aarons,6,Christoph Zimmermann,4,Ben Godfrey,3,Sam Byram,24,Ibrahim Amadou,19,Tom Trybull,14,Todd Cantwell,23,Kenny McLean,11,Onel Hernández,22,Teemu Pukki,9,Alexandre Lacazette,10,Mesut Özil,28,Joseph Willock,14,Pierre-Emerick Aubameyang,29,Matteo Guendouzi,34,Granit Xhaka,31,Sead Kolasinac,23,David Luiz,20,Shkodran Mustafi,21,Calum Chambers,1,Bernd Leno
14,Wolverhampton Wanderers,Sheffield United,11,Rui Patricio,32,Leander Dendoncker,16,Conor Coady,49,Max Kilman,2,Matt Doherty,28,Joao Moutinho,8,Ruben Neves,19,Jonny,37,Adama Traoré,9,Raul Jiménez,18,Diogo Jota,22,Lys Mousset,17,David McGoldrick,3,Enda Stevens,4,John Fleck,16,Oliver Norwood,7,John Lundstram,2,George Baldock,5,Jack O'Connell,12,John Egan,6,Chris Basham,1,Dean Henderson
14,Leicester City,Everton,1,Kasper Schmeichel,21,Ricardo Pereira,6,Jonny Evans,4,Caglar Söyüncü,3,Ben Chilwell,25,Wilfred Ndidi,17,Ayoze Pérez,8,Youri Tielemans,10,James Maddison,15,Harvey Barnes,9,Jamie Vardy,7,Richarlison,9,Dominic Calvert-Lewin,17,Alex Iwobi,12,Lucas Digne,10,Gylfi Sigurdsson,26,Tom Davies,19,Djibril Sidibé,5,Michael Keane,13,Yerry Mina,2,Mason Holgate,1,Jordan Pickford
14,Manchester United,Aston Villa,1,David De Gea,29,Aaron Wan-Bissaka,2,Victor Nilsson Lindelöf,5,Harry Maguire,53,Brandon Williams,15,Andreas Pereira,17,Fred,21,Daniel James,8,Juan Mata,10,Marcus Rashford,9,Anthony Martial,10,Jack Grealish,9,Wesley,21,Anwar El-Ghazi,14,Conor Hourihane,6,Douglas Luiz,7,John McGinn,18,Matt Targett,40,Tyrone Mings,15,Ezri Konsa,24,Frédéric Guilbert,1,Tom Heaton
15,Crystal Palace,AFC Bournemouth,31,Vicente Guaita,34,Martin Kelly,5,James Tomkins,12,Mamadou Sakho,3,Patrick van Aanholt,8,Cheikhou Kouyaté,4,Luka Milivojevic,18,James McArthur,10,Andros Townsend,11,Wilfried Zaha,9,Jordan Ayew,13,Callum Wilson,9,Dominic Solanke,14,Arnaut Danjuma,29,Philip Billing,8,Jefferson Lerma,22,Harry Wilson,21,Diego Rico,5,Nathan Aké,33,Chris Mepham,15,Adam Smith,12,Aaron Ramsdale
15,Burnley,Manchester City,1,Nick Pope,26,Phil Bardsley,5,James Tarkowski,6,Ben Mee,23,Erik Pieters,25,Aaron Lennon,8,Danny Drinkwater,4,Jack Cork,11,Dwight McNeil,13,Jeff Hendrick,9,Chris Wood,7,Raheem Sterling,9,Gabriel Jesus,20,Bernardo Silva,21,David Silva,16,Rodri,17,Kevin De Bruyne,12,Angelino,25,Fernandinho,30,Nicolás Otamendi,2,Kyle Walker,31,Ederson Moraes
15,Chelsea,Aston Villa,1,Kepa Arrizabalaga,24,Reece James,4,Andreas Christensen,15,Kurt Zouma,28,César Azpilicueta,7,N'Golo Kanté,17,Mateo Kovacic,10,Willian,19,Mason Mount,22,Christian Pulisic,9,Tammy Abraham,10,Jack Grealish,9,Wesley,17,Trezeguet,14,Conor Hourihane,11,Marvelous Nakamba,7,John McGinn,18,Matt Targett,40,Tyrone Mings,15,Ezri Konsa,27,Ahmed El Mohamady,1,Tom Heaton
15,Leicester City,Watford,1,Kasper Schmeichel,21,Ricardo Pereira,6,Jonny Evans,4,Caglar Söyüncü,28,Christian Fuchs,25,Wilfred Ndidi,17,Ayoze Pérez,8,Youri Tielemans,10,James Maddison,15,Harvey Barnes,9,Jamie Vardy,9,Troy Deeney,7,Gerard Deulofeu,19,Will Hughes,29,Étienne Capoue,16,Abdoulaye Doucouré,23,Ismaila Sarr,11,Adam Masina,6,Adrian Mariappa,15,Craig Cathcart,21,Kiko,26,Ben Foster
15,Manchester United,Tottenham Hotspur,1,David De Gea,29,Aaron Wan-Bissaka,2,Victor Nilsson Lindelöf,5,Harry Maguire,18,Ashley Young,39,Scott McTominay,17,Fred,21,Daniel James,14,Jesse Lingard,10,Marcus Rashford,26,Mason Greenwood,10,Harry Kane,7,Heung-Min Son,20,Dele Alli,27,Lucas Moura,17,Moussa Sissoko,8,Harry Winks,5,Jan Vertonghen,4,Toby Alderweireld,6,Davinson Sánchez,24,Serge Aurier,22,Paulo Gazzaniga
15,Southampton,Norwich City,1,Alex McCarthy,2,Cédric Soares,5,Jack Stephens,35,Jan Bednarek,21,Ryan Bertrand,12,Moussa Djenepo,16,James Ward-Prowse,23,Pierre-Emile Højbjerg,22,Nathan Redmond,9,Danny Ings,7,Shane Long,22,Teemu Pukki,11,Onel Hernández,23,Kenny McLean,14,Todd Cantwell,19,Tom Trybull,24,Ibrahim Amadou,3,Sam Byram,4,Ben Godfrey,6,Christoph Zimmermann,2,Max Aarons,1,Tim Krul
15,Wolverhampton Wanderers,West Ham United,11,Rui Patricio,32,Leander Dendoncker,16,Conor Coady,27,Romain Saiss,2,Matt Doherty,8,Ruben Neves,28,Joao Moutinho,19,Jonny,37,Adama Traoré,9,Raul Jiménez,18,Diogo Jota,22,Sebastien Haller,8,Felipe Anderson,18,Pablo Fornals,41,Declan Rice,16,Mark Noble,11,Robert Snodgrass,3,Aaron Cresswell,21,Angelo Ogbonna,4,Fabian Balbuena,24,Ryan Fredericks,25,David Martin
15,Liverpool,Everton,13,Adrian,66,Trent Alexander-Arnold,6,Dejan Lovren,4,Virgil van Dijk,26,Andrew Robertson,5,Georginio Wijnaldum,7,James Milner,23,Xherdan Shaqiri,20,Adam Lallana,10,Sadio Mané,27,Divock Origi,9,Dominic Calvert-Lewin,7,Richarlison,17,Alex Iwobi,12,Lucas Digne,10,Gylfi Sigurdsson,26,Tom Davies,19,Djibril Sidibé,13,Yerry Mina,5,Michael Keane,2,Mason Holgate,1,Jordan Pickford
15,Sheffield United,Newcastle United,1,Dean Henderson,6,Chris Basham,12,John Egan,5,Jack O'Connell,2,George Baldock,7,John Lundstram,16,Oliver Norwood,4,John Fleck,3,Enda Stevens,9,Oliver McBurnie,10,Billy Sharp,7,Andy Carroll,10,Allan Saint-Maximin,14,Isaac Hayden,8,Jonjo Shelvey,24,Miguel Almiron,15,Jetro Willems,3,Paul Dummett,2,Ciaran Clark,18,Federico Fernández,19,Javier Manquillo,1,Martin Dubravka
15,Arsenal,Brighton & Hove Albion,1,Bernd Leno,2,Hector Bellerin,5,Sokratis Papastathopoulos,23,David Luiz,31,Sead Kolasinac,34,Granit Xhaka,11,Lucas Torreira,14,Pierre-Emerick Aubameyang,28,Joseph Willock,10,Mesut Özil,9,Alexandre Lacazette,44,Aaron Connolly,7,Neal Maupay,18,Aaron Mooy,6,Dale Stephens,24,Davy Pröpper,13,Pascal Gross,33,Daniel Burn,5,Lewis Dunk,15,Adam Webster,46,Steven Alzate,1,Mathew Ryan
16,Everton,Chelsea,1,Jordan Pickford,19,Djibril Sidibé,5,Michael Keane,2,Mason Holgate,12,Lucas Digne,11,Theo Walcott,18,Morgan Schneiderlin,10,Gylfi Sigurdsson,17,Alex Iwobi,7,Richarlison,9,Dominic Calvert-Lewin,9,Tammy Abraham,22,Christian Pulisic,19,Mason Mount,10,Willian,17,Mateo Kovacic,7,N'Golo Kanté,28,César Azpilicueta,15,Kurt Zouma,4,Andreas Christensen,24,Reece James,1,Kepa Arrizabalaga
16,AFC Bournemouth,Liverpool,12,Aaron Ramsdale,2,Simon Francis,33,Chris Mepham,5,Nathan Aké,21,Diego Rico,14,Arnaut Danjuma,8,Jefferson Lerma,29,Philip Billing,24,Ryan Fraser,9,Dominic Solanke,13,Callum Wilson,15,Alex Oxlade-Chamberlain,9,Roberto Firmino,11,Mohamed Salah,7,James Milner,8,Naby Keita,14,Jordan Henderson,26,Andrew Robertson,4,Virgil van Dijk,6,Dejan Lovren,12,Joseph Gomez,1,Alisson Becker
16,Tottenham Hotspur,Burnley,22,Paulo Gazzaniga,24,Serge Aurier,6,Davinson Sánchez,4,Toby Alderweireld,5,Jan Vertonghen,17,Moussa Sissoko,15,Eric Dier,27,Lucas Moura,20,Dele Alli,7,Heung-Min Son,10,Harry Kane,19,Jay Rodriguez,9,Chris Wood,11,Dwight McNeil,4,Jack Cork,13,Jeff Hendrick,12,Robert Brady,23,Erik Pieters,6,Ben Mee,5,James Tarkowski,2,Matthew Lowton,1,Nick Pope
16,Watford,Crystal Palace,26,Ben Foster,21,Kiko,27,Christian Kabasele,15,Craig Cathcart,11,Adam Masina,29,Étienne Capoue,16,Abdoulaye Doucouré,37,Roberto Pereyra,23,Ismaila Sarr,9,Troy Deeney,7,Gerard Deulofeu,11,Wilfried Zaha,9,Jordan Ayew,10,Andros Townsend,18,James McArthur,4,Luka Milivojevic,8,Cheikhou Kouyaté,15,Jeffrey Schlupp,24,Gary Cahill,5,James Tomkins,34,Martin Kelly,31,Vicente Guaita
16,Manchester City,Manchester United,31,Ederson Moraes,2,Kyle Walker,5,John Stones,25,Fernandinho,12,Angelino,17,Kevin De Bruyne,16,Rodri,21,David Silva,20,Bernardo Silva,9,Gabriel Jesus,7,Raheem Sterling,9,Anthony Martial,10,Marcus Rashford,14,Jesse Lingard,21,Daniel James,17,Fred,39,Scott McTominay,23,Luke Shaw,5,Harry Maguire,2,Victor Nilsson Lindelöf,29,Aaron Wan-Bissaka,1,David De Gea
16,Aston Villa,Leicester City,1,Tom Heaton,27,Ahmed El Mohamady,15,Ezri Konsa,40,Tyrone Mings,18,Matt Targett,6,Douglas Luiz,11,Marvelous Nakamba,7,John McGinn,21,Anwar El-Ghazi,9,Wesley,10,Jack Grealish,9,Jamie Vardy,14,Kelechi Iheanacho,10,James Maddison,26,Dennis Praet,8,Youri Tielemans,25,Wilfred Ndidi,3,Ben Chilwell,4,Caglar Söyüncü,6,Jonny Evans,21,Ricardo Pereira,1,Kasper Schmeichel
16,Newcastle United,Southampton,1,Martin Dubravka,19,Javier Manquillo,18,Federico Fernández,2,Ciaran Clark,3,Paul Dummett,15,Jetro Willems,24,Miguel Almiron,14,Isaac Hayden,8,Jonjo Shelvey,10,Allan Saint-Maximin,9,Joelinton,9,Danny Ings,7,Shane Long,22,Nathan Redmond,16,James Ward-Prowse,23,Pierre-Emile Højbjerg,12,Moussa Djenepo,21,Ryan Bertrand,35,Jan Bednarek,5,Jack Stephens,2,Cédric Soares,1,Alex McCarthy
16,Norwich City,Sheffield United,1,Tim Krul,2,Max Aarons,6,Christoph Zimmermann,4,Ben Godfrey,3,Sam Byram,27,Alexander Tettey,8,Mario Vrancic,17,Emiliano Buendia,23,Kenny McLean,11,Onel Hernández,22,Teemu Pukki,22,Lys Mousset,17,David McGoldrick,3,Enda Stevens,4,John Fleck,16,Oliver Norwood,7,John Lundstram,2,George Baldock,5,Jack O'Connell,12,John Egan,6,Chris Basham,1,Dean Henderson
16,Brighton & Hove Albion,Wolverhampton Wanderers,1,Mathew Ryan,46,Steven Alzate,5,Lewis Dunk,15,Adam Webster,33,Daniel Burn,24,Davy Pröpper,6,Dale Stephens,18,Aaron Mooy,13,Pascal Gross,7,Neal Maupay,11,Leandro Trossard,18,Diogo Jota,9,Raul Jiménez,37,Adama Traoré,19,Jonny,8,Ruben Neves,28,Joao Moutinho,2,Matt Doherty,27,Romain Saiss,16,Conor Coady,32,Leander Dendoncker,11,Rui Patricio
16,West Ham United,Arsenal,25,David Martin,24,Ryan Fredericks,4,Fabian Balbuena,21,Angelo Ogbonna,3,Aaron Cresswell,11,Robert Snodgrass,16,Mark Noble,41,Declan Rice,18,Pablo Fornals,8,Felipe Anderson,30,Michail Antonio,14,Pierre-Emerick Aubameyang,35,Gabriel Martinelli,10,Mesut Özil,19,Nicolas Pépé,11,Lucas Torreira,34,Granit Xhaka,3,Kieran Tierney,5,Sokratis Papastathopoulos,21,Calum Chambers,15,Ainsley Maitland-Niles,1,Bernd Leno
